Channel 2 (V),Channel 1 (V),Timestamp
3.282436746,3.379201193,2024-09-20 18:16:15.115431280
3.28117125,3.379043006,2024-09-20 18:16:15.115431600
3.279984849,3.378963913,2024-09-20 18:16:15.115431920
3.279035727,3.378884819,2024-09-20 18:16:15.115432240
3.277770232,3.378014791,2024-09-20 18:16:15.115432560
3.277374764,1.32482779,2024-09-20 18:16:15.115432880
3.275160148,0.035841752,2024-09-20 18:16:15.115433200
3.273578279,0.047863957,2024-09-20 18:16:15.115433520
3.272945531,0.058304293,2024-09-20 18:16:15.115433840
3.271600942,0.077524003,2024-09-20 18:16:15.115434160
0.192492734,0.093659067,2024-09-20 18:16:15.115434480
-0.015206679,0.104178497,2024-09-20 18:16:15.115434800
-0.006269118,0.110980534,2024-09-20 18:16:15.115435120
0.001798414,0.115647048,2024-09-20 18:16:15.115435440
0.009391386,0.117387104,2024-09-20 18:16:15.115435760
0.016826171,0.117624384,2024-09-20 18:16:15.115436080
0.023707301,0.116437983,2024-09-20 18:16:15.115436400
0.031062992,0.114223366,2024-09-20 18:16:15.115436720
0.037390469,0.112008749,2024-09-20 18:16:15.115437040
0.044113413,0.109794132,2024-09-20 18:16:15.115437360
0.050678169,0.107500422,2024-09-20 18:16:15.115437680
0.056689272,0.106393114,2024-09-20 18:16:15.115438000
0.062304907,0.105127618,2024-09-20 18:16:15.115438320
0.067604169,0.104415777,2024-09-20 18:16:15.115438640
0.073140711,0.103941217,2024-09-20 18:16:15.115438960
0.077649038,0.104178497,2024-09-20 18:16:15.115439280
0.082394645,0.104811245,2024-09-20 18:16:15.115439600
0.086270224,0.105048525,2024-09-20 18:16:15.115439920
0.090462177,0.105285805,2024-09-20 18:16:15.115440240
0.093705009,0.106551301,2024-09-20 18:16:15.115440560
0.097026934,0.107421329,2024-09-20 18:16:15.115440880
0.100507046,0.107104955,2024-09-20 18:16:15.115441200
0.102958943,0.107974983,2024-09-20 18:16:15.115441520
0.105094466,0.109082291,2024-09-20 18:16:15.115441840
0.107625457,0.629991787,2024-09-20 18:16:15.115442160
3.188552814,3.263487468,2024-09-20 18:16:15.115442480
3.38945019,3.264199309,2024-09-20 18:16:15.115442800
3.381540845,3.265543898,2024-09-20 18:16:15.115443120
3.37434334,3.263487468,2024-09-20 18:16:15.115443440
3.366829462,3.267758515,2024-09-20 18:16:15.115443760
3.359394677,3.278673412,2024-09-20 18:16:15.115444080
3.35211808,3.291407458,2024-09-20 18:16:15.115444400
3.344525108,3.304299691,2024-09-20 18:16:15.115444720
3.336299389,3.317191924,2024-09-20 18:16:15.115445040
3.328943697,3.330242344,2024-09-20 18:16:15.115445360
3.321350726,3.341078148,2024-09-20 18:16:15.115445680
3.3132041,3.349778428,2024-09-20 18:16:15.115446000
3.30497838,3.356343185,2024-09-20 18:16:15.115446320
3.297622689,3.361879727,2024-09-20 18:16:15.115446640
3.289713343,3.36607168,2024-09-20 18:16:15.115446960
3.282436746,3.369235418,2024-09-20 18:16:15.115447280
3.274606494,3.371924595,2024-09-20 18:16:15.115447600
3.267013522,3.37271553,2024-09-20 18:16:15.115447920
3.259657831,3.373664651,2024-09-20 18:16:15.115448240
3.252855793,3.374534679,2024-09-20 18:16:15.115448560
3.24637013,3.375958362,2024-09-20 18:16:15.115448880
3.240517214,3.376670203,2024-09-20 18:16:15.115449200
3.235455233,3.37730295,2024-09-20 18:16:15.115449520
3.231737841,3.377223857,2024-09-20 18:16:15.115449840
3.228653196,3.378093885,2024-09-20 18:16:15.115450160
3.225647645,3.379043006,2024-09-20 18:16:15.115450480
3.225014897,3.380545782,2024-09-20 18:16:15.115450800
3.224540336,3.381890371,2024-09-20 18:16:15.115451120
3.226517673,3.382206745,2024-09-20 18:16:15.115451440
3.228890477,3.382523118,2024-09-20 18:16:15.115451760
3.232133308,3.382839492,2024-09-20 18:16:15.115452080
3.235455233,3.382681305,2024-09-20 18:16:15.115452400
3.238381691,3.38370952,2024-09-20 18:16:15.115452720
3.242099084,3.384263174,2024-09-20 18:16:15.115453040
3.245104635,3.384104987,2024-09-20 18:16:15.115453360
3.248980214,3.38370952,2024-09-20 18:16:15.115453680
3.25253942,3.384184081,2024-09-20 18:16:15.115454000
3.255703158,3.384658642,2024-09-20 18:16:15.115454320
3.257680494,3.384342268,2024-09-20 18:16:15.115454640
3.260290578,3.38370952,2024-09-20 18:16:15.115454960
3.262979756,3.383867707,2024-09-20 18:16:15.115455280
3.265194372,3.383551333,2024-09-20 18:16:15.115455600
3.268279017,3.383314053,2024-09-20 18:16:15.115455920
3.27017726,3.382997679,2024-09-20 18:16:15.115456240
3.272866438,3.382602212,2024-09-20 18:16:15.115456560
3.274922867,3.382444025,2024-09-20 18:16:15.115456880
3.277058391,3.382444025,2024-09-20 18:16:15.115457200
3.278323886,3.381890371,2024-09-20 18:16:15.115457520
3.28069669,3.382048558,2024-09-20 18:16:15.115457840
3.284097708,3.38165309,2024-09-20 18:16:15.115458160
3.286549605,3.381573997,2024-09-20 18:16:15.115458480
3.288368755,3.381099436,2024-09-20 18:16:15.115458800
3.290899745,3.380624875,2024-09-20 18:16:15.115459120
3.293588923,3.380624875,2024-09-20 18:16:15.115459440
3.2962781,3.380308502,2024-09-20 18:16:15.115459760
3.299046371,3.379754847,2024-09-20 18:16:15.115460080
3.301498268,3.379438474,2024-09-20 18:16:15.115460400
3.304424726,3.379280287,2024-09-20 18:16:15.115460720
3.306718436,3.3791221,2024-09-20 18:16:15.115461040
3.310514922,3.379043006,2024-09-20 18:16:15.115461360
3.312729539,3.379438474,2024-09-20 18:16:15.115461680
3.314627782,3.378331165,2024-09-20 18:16:15.115462000
3.316921492,3.378410259,2024-09-20 18:16:15.115462320
3.318661548,3.377777511,2024-09-20 18:16:15.115462640
3.320955258,3.377856604,2024-09-20 18:16:15.115462960
3.322537127,3.377540231,2024-09-20 18:16:15.115463280
3.324830838,3.377540231,2024-09-20 18:16:15.115463600
3.32625452,3.377461137,2024-09-20 18:16:15.115463920
3.326570894,3.377698418,2024-09-20 18:16:15.115464240
3.327440922,3.37730295,2024-09-20 18:16:15.115464560
3.329101884,3.377382044,2024-09-20 18:16:15.115464880
3.330367379,3.37730295,2024-09-20 18:16:15.115465200
3.330446473,3.376670203,2024-09-20 18:16:15.115465520
3.331158314,3.376907483,2024-09-20 18:16:15.115465840
3.331395594,3.377461137,2024-09-20 18:16:15.115466160
3.331316501,3.377935698,2024-09-20 18:16:15.115466480
3.331395594,3.377935698,2024-09-20 18:16:15.115466800
3.332344716,3.378093885,2024-09-20 18:16:15.115467120
3.332028342,3.377619324,2024-09-20 18:16:15.115467440
3.331711968,3.377223857,2024-09-20 18:16:15.115467760
3.33060466,3.377144763,2024-09-20 18:16:15.115468080
3.328943697,3.377382044,2024-09-20 18:16:15.115468400
3.327915482,3.376907483,2024-09-20 18:16:15.115468720
3.326175426,3.376907483,2024-09-20 18:16:15.115469040
3.324039903,3.376670203,2024-09-20 18:16:15.115469360
3.322616221,3.376670203,2024-09-20 18:16:15.115469680
3.321429819,3.376670203,2024-09-20 18:16:15.115470000
3.319689763,3.376907483,2024-09-20 18:16:15.115470320
3.317396053,3.376512016,2024-09-20 18:16:15.115470640
3.315418716,3.376353829,2024-09-20 18:16:15.115470960
3.313915941,3.376591109,2024-09-20 18:16:15.115471280
3.311464044,3.37682839,2024-09-20 18:16:15.115471600
3.307983932,3.376670203,2024-09-20 18:16:15.115471920
3.305373848,3.376907483,2024-09-20 18:16:15.115472240
3.303396511,3.376195642,2024-09-20 18:16:15.115472560
3.300786427,3.376195642,2024-09-20 18:16:15.115472880
3.297939063,3.376274735,2024-09-20 18:16:15.115473200
3.294775325,3.376512016,2024-09-20 18:16:15.115473520
3.292086147,3.375800175,2024-09-20 18:16:15.115473840
3.289159689,3.375721081,2024-09-20 18:16:15.115474160
3.286154138,3.375721081,2024-09-20 18:16:15.115474480
3.283544054,3.375958362,2024-09-20 18:16:15.115474800
3.281092157,3.376037455,2024-09-20 18:16:15.115475120
3.279431194,3.375641988,2024-09-20 18:16:15.115475440
3.276662923,3.375641988,2024-09-20 18:16:15.115475760
3.273894652,3.375879268,2024-09-20 18:16:15.115476080
3.271442755,3.376037455,2024-09-20 18:16:15.115476400
3.268753578,3.376591109,2024-09-20 18:16:15.115476720
3.266934428,3.376116548,2024-09-20 18:16:15.115477040
3.263612503,3.376353829,2024-09-20 18:16:15.115477360
3.260369672,3.375800175,2024-09-20 18:16:15.115477680
3.258550522,3.375483801,2024-09-20 18:16:15.115478000
3.256335905,3.375404707,2024-09-20 18:16:15.115478320
3.254279476,3.375562894,2024-09-20 18:16:15.115478640
3.252302139,1.653065629,2024-09-20 18:16:15.115478960
3.250878457,0.032519827,2024-09-20 18:16:15.115479280
3.249850242,0.047073022,2024-09-20 18:16:15.115479600
3.248505653,0.055852396,2024-09-20 18:16:15.115479920
3.246765597,0.074439358,2024-09-20 18:16:15.115480240
3.245974663,0.090890797,2024-09-20 18:16:15.115480560
3.245737382,0.102280254,2024-09-20 18:16:15.115480880
3.010908914,0.108845011,2024-09-20 18:16:15.115481200
0.00353847,0.113036964,2024-09-20 18:16:15.115481520
-0.011093819,0.115330674,2024-09-20 18:16:15.115481840
-0.002472633,0.115330674,2024-09-20 18:16:15.115482160
0.0055949,0.113986085,2024-09-20 18:16:15.115482480
0.012950591,0.111613282,2024-09-20 18:16:15.115482800
0.020227189,0.109161385,2024-09-20 18:16:15.115483120
0.027187413,0.106709488,2024-09-20 18:16:15.115483440
0.034622198,0.105364899,2024-09-20 18:16:15.115483760
0.040949674,0.103703936,2024-09-20 18:16:15.115484080
0.04703987,0.102517534,2024-09-20 18:16:15.115484400
0.05320916,0.102438441,2024-09-20 18:16:15.115484720
0.059299356,0.102122067,2024-09-20 18:16:15.115485040
0.064282244,0.102042974,2024-09-20 18:16:15.115485360
0.069818785,0.102675721,2024-09-20 18:16:15.115485680
0.074801673,0.102992095,2024-09-20 18:16:15.115486000
0.079705467,0.103387562,2024-09-20 18:16:15.115486320
0.08366014,0.104336684,2024-09-20 18:16:15.115486640
0.088247561,1.118393872,2024-09-20 18:16:15.115486960
1.132913916,3.272741403,2024-09-20 18:16:15.115487280
3.377111611,3.272029562,2024-09-20 18:16:15.115487600
3.370230481,3.27131772,2024-09-20 18:16:15.115487920
3.364614845,3.267916702,2024-09-20 18:16:15.115488240
3.360343799,3.272345935,2024-09-20 18:16:15.115488560
3.355123631,3.282469898,2024-09-20 18:16:15.115488880
3.350140743,3.294175729,2024-09-20 18:16:15.115489200
3.345078762,3.305327906,2024-09-20 18:16:15.115489520
3.338593099,3.317350111,2024-09-20 18:16:15.115489840
3.332819277,3.32921413,2024-09-20 18:16:15.115490160
3.326412707,3.339575372,2024-09-20 18:16:15.115490480
3.319768856,3.348275652,2024-09-20 18:16:15.115490800
3.313599567,3.354998596,2024-09-20 18:16:15.115491120
3.306718436,3.359823297,2024-09-20 18:16:15.115491440
3.300549147,3.363382502,2024-09-20 18:16:15.115491760
3.294617138,3.366625334,2024-09-20 18:16:15.115492080
3.288210568,3.367969923,2024-09-20 18:16:15.115492400
3.281883091,3.370500913,2024-09-20 18:16:15.115492720
3.275713802,3.371687315,2024-09-20 18:16:15.115493040
3.269623606,3.372557343,2024-09-20 18:16:15.115493360
3.264007971,3.373190091,2024-09-20 18:16:15.115493680
3.257917775,3.373190091,2024-09-20 18:16:15.115494000
3.252143952,3.37500924,2024-09-20 18:16:15.115494320
3.247002878,3.375167427,2024-09-20 18:16:15.115494640
3.242494551,3.375641988,2024-09-20 18:16:15.115494960
3.237274383,3.376591109,2024-09-20 18:16:15.115495280
3.232054215,3.377461137,2024-09-20 18:16:15.115495600
3.22896957,3.377856604,2024-09-20 18:16:15.115495920
3.225410364,3.378489352,2024-09-20 18:16:15.115496240
3.223274841,3.378805726,2024-09-20 18:16:15.115496560
3.221930252,3.379043006,2024-09-20 18:16:15.115496880
3.221534785,3.380229408,2024-09-20 18:16:15.115497200
3.22232572,3.379438474,2024-09-20 18:16:15.115497520
3.223670308,3.380150315,2024-09-20 18:16:15.115497840
3.225093991,3.380466688,2024-09-20 18:16:15.115498160
3.228099542,3.380941249,2024-09-20 18:16:15.115498480
3.230709626,3.381020343,2024-09-20 18:16:15.115498800
3.23355699,3.380308502,2024-09-20 18:16:15.115499120
3.235850701,3.380229408,2024-09-20 18:16:15.115499440
3.238381691,3.380624875,2024-09-20 18:16:15.115499760
3.240833588,3.380703969,2024-09-20 18:16:15.115500080
3.243443672,3.37935938,2024-09-20 18:16:15.115500400
3.245816476,3.378568446,2024-09-20 18:16:15.115500720
3.248031093,3.378410259,2024-09-20 18:16:15.115501040
3.251115737,3.377935698,2024-09-20 18:16:15.115501360
3.253330354,3.377777511,2024-09-20 18:16:15.115501680
3.255465877,3.377461137,2024-09-20 18:16:15.115502000
3.257680494,3.377698418,2024-09-20 18:16:15.115502320
3.259578737,3.377777511,2024-09-20 18:16:15.115502640
3.260765139,3.377461137,2024-09-20 18:16:15.115502960
3.262267915,3.377540231,2024-09-20 18:16:15.115503280
3.264482531,3.376907483,2024-09-20 18:16:15.115503600
3.267329896,3.376670203,2024-09-20 18:16:15.115503920
3.268595391,3.376512016,2024-09-20 18:16:15.115504240
3.270098167,3.376353829,2024-09-20 18:16:15.115504560
3.272945531,3.376353829,2024-09-20 18:16:15.115504880
3.275239241,3.375958362,2024-09-20 18:16:15.115505200
3.276504736,3.375879268,2024-09-20 18:16:15.115505520
3.278561166,3.375958362,2024-09-20 18:16:15.115505840
3.28069669,3.375800175,2024-09-20 18:16:15.115506160
3.2829904,3.374455586,2024-09-20 18:16:15.115506480
3.284730456,3.375325614,2024-09-20 18:16:15.115506800
3.287024166,3.375404707,2024-09-20 18:16:15.115507120
3.28939697,3.374851053,2024-09-20 18:16:15.115507440
3.291295213,3.374613773,2024-09-20 18:16:15.115507760
3.292877082,3.375721081,2024-09-20 18:16:15.115508080
3.294854418,3.375879268,2024-09-20 18:16:15.115508400
3.296673568,3.37524652,2024-09-20 18:16:15.115508720
3.29809725,3.374930147,2024-09-20 18:16:15.115509040
3.299204558,3.37500924,2024-09-20 18:16:15.115509360
3.301102801,3.375483801,2024-09-20 18:16:15.115509680
3.302051922,3.375404707,2024-09-20 18:16:15.115510000
3.302210109,3.374613773,2024-09-20 18:16:15.115510320
3.302605577,3.37500924,2024-09-20 18:16:15.115510640
3.303791979,3.374218306,2024-09-20 18:16:15.115510960
3.30450382,3.374613773,2024-09-20 18:16:15.115511280
3.305611128,3.374613773,2024-09-20 18:16:15.115511600
3.305215661,3.375325614,2024-09-20 18:16:15.115511920
3.305452941,3.37500924,2024-09-20 18:16:15.115512240
3.305452941,3.37500924,2024-09-20 18:16:15.115512560
3.306481156,3.37500924,2024-09-20 18:16:15.115512880
3.306402063,3.374297399,2024-09-20 18:16:15.115513200
3.305215661,3.373743745,2024-09-20 18:16:15.115513520
3.303475605,3.373743745,2024-09-20 18:16:15.115513840
3.302842857,3.373031904,2024-09-20 18:16:15.115514160
3.302368296,3.373506464,2024-09-20 18:16:15.115514480
3.301260988,3.373110997,2024-09-20 18:16:15.115514800
3.30015368,3.373427371,2024-09-20 18:16:15.115515120
3.298492717,3.373269184,2024-09-20 18:16:15.115515440
3.297306315,3.37247825,2024-09-20 18:16:15.115515760
3.295882633,3.37295281,2024-09-20 18:16:15.115516080
3.294379857,3.372557343,2024-09-20 18:16:15.115516400
3.292560708,3.373110997,2024-09-20 18:16:15.115516720
3.290820652,3.372873717,2024-09-20 18:16:15.115517040
3.289080596,3.372557343,2024-09-20 18:16:15.115517360
3.287419633,3.372399156,2024-09-20 18:16:15.115517680
3.28528411,3.37271553,2024-09-20 18:16:15.115518000
3.283939521,3.372636436,2024-09-20 18:16:15.115518320
3.281724905,3.372240969,2024-09-20 18:16:15.115518640
3.279589381,3.372557343,2024-09-20 18:16:15.115518960
3.276742017,3.372320063,2024-09-20 18:16:15.115519280
3.274685587,3.372161876,2024-09-20 18:16:15.115519600
3.272629157,3.372240969,2024-09-20 18:16:15.115519920
3.270572727,3.372557343,2024-09-20 18:16:15.115520240
3.26812083,3.372557343,2024-09-20 18:16:15.115520560
3.265668933,3.372794623,2024-09-20 18:16:15.115520880
3.264482531,3.372003689,2024-09-20 18:16:15.115521200
3.262188821,3.371687315,2024-09-20 18:16:15.115521520
3.260527859,3.371766408,2024-09-20 18:16:15.115521840
3.258550522,3.371766408,2024-09-20 18:16:15.115522160
3.256573186,3.37247825,2024-09-20 18:16:15.115522480
3.254912223,3.372161876,2024-09-20 18:16:15.115522800
3.253251261,3.371450035,2024-09-20 18:16:15.115523120
3.251906672,3.371766408,2024-09-20 18:16:15.115523440
3.250008429,3.372161876,2024-09-20 18:16:15.115523760
3.247872906,3.371845502,2024-09-20 18:16:15.115524080
3.246053756,3.371370941,2024-09-20 18:16:15.115524400
3.244946448,2.048611998,2024-09-20 18:16:15.115524720
3.243601859,0.027695126,2024-09-20 18:16:15.115525040
3.242178177,0.046044807,2024-09-20 18:16:15.115525360
3.241387242,0.053795966,2024-09-20 18:16:15.115525680
3.239884467,0.07127562,2024-09-20 18:16:15.115526000
3.239093532,0.088755273,2024-09-20 18:16:15.115526320
3.238777158,0.099828357,2024-09-20 18:16:15.115526640
3.237986224,0.107104955,2024-09-20 18:16:15.115526960
3.237116196,0.111929656,2024-09-20 18:16:15.115527280
3.235771607,0.114381553,2024-09-20 18:16:15.115527600
3.236167074,0.114302459,2024-09-20 18:16:15.115527920
2.599306574,0.113353338,2024-09-20 18:16:15.115528240
-0.013782997,0.111376001,2024-09-20 18:16:15.115528560
-0.006348212,0.108528637,2024-09-20 18:16:15.115528880
0.001798414,0.10583946,2024-09-20 18:16:15.115529200
0.009549573,0.10402031,2024-09-20 18:16:15.115529520
0.017538012,0.102675721,2024-09-20 18:16:15.115529840
0.024419142,0.101093852,2024-09-20 18:16:15.115530160
0.032249394,0.100382011,2024-09-20 18:16:15.115530480
0.038814151,0.100461105,2024-09-20 18:16:15.115530800
0.045774375,0.099986544,2024-09-20 18:16:15.115531120
0.051785478,0.100777478,2024-09-20 18:16:15.115531440
0.0575593,1.611225191,2024-09-20 18:16:15.115531760
0.063886776,3.27954344,2024-09-20 18:16:15.115532080
0.068711477,3.280018,2024-09-20 18:16:15.115532400
0.073536178,3.276142421,2024-09-20 18:16:15.115532720
0.078439972,3.271634094,2024-09-20 18:16:15.115533040
1.939350784,3.275272393,2024-09-20 18:16:15.115533360
3.327203641,3.28389358,2024-09-20 18:16:15.115533680
3.321508912,3.293622075,2024-09-20 18:16:15.115534000
3.317079679,3.303983317,2024-09-20 18:16:15.115534320
3.313283193,3.314740027,2024-09-20 18:16:15.115534640
3.30932852,3.32533855,2024-09-20 18:16:15.115534960
3.305611128,3.334592485,2024-09-20 18:16:15.115535280
3.300944614,3.342580923,2024-09-20 18:16:15.115535600
3.295170792,3.348196559,2024-09-20 18:16:15.115535920
3.290187904,3.353574914,2024-09-20 18:16:15.115536240
3.284176802,3.357925054,2024-09-20 18:16:15.115536560
3.27887754,3.360060577,2024-09-20 18:16:15.115536880
3.273578279,3.362275194,2024-09-20 18:16:15.115537200
3.26812083,3.364568904,2024-09-20 18:16:15.115537520
3.262426101,3.364964371,2024-09-20 18:16:15.115537840
3.257205933,3.365201652,2024-09-20 18:16:15.115538160
3.251590298,3.365992586,2024-09-20 18:16:15.115538480
3.246528317,3.36654624,2024-09-20 18:16:15.115538800
3.241149962,3.368128109,2024-09-20 18:16:15.115539120
3.236483448,3.369235418,2024-09-20 18:16:15.115539440
3.231342374,3.3706591,2024-09-20 18:16:15.115539760
3.226438579,3.371054567,2024-09-20 18:16:15.115540080
3.22050657,3.371370941,2024-09-20 18:16:15.115540400
3.215128215,3.372636436,2024-09-20 18:16:15.115540720
3.210303515,3.373269184,2024-09-20 18:16:15.115541040
3.205874281,3.373585558,2024-09-20 18:16:15.115541360
3.202077795,3.374060119,2024-09-20 18:16:15.115541680
3.198281309,3.374376492,2024-09-20 18:16:15.115542000
3.195196665,3.375879268,2024-09-20 18:16:15.115542320
3.192191113,3.375483801,2024-09-20 18:16:15.115542640
3.189264655,3.375721081,2024-09-20 18:16:15.115542960
3.186654571,3.375958362,2024-09-20 18:16:15.115543280
3.185230889,3.375641988,2024-09-20 18:16:15.115543600
3.184202674,3.375721081,2024-09-20 18:16:15.115543920
3.184677235,3.375641988,2024-09-20 18:16:15.115544240
3.186812758,3.376195642,2024-09-20 18:16:15.115544560
3.187920067,3.376195642,2024-09-20 18:16:15.115544880
3.190134684,3.375404707,2024-09-20 18:16:15.115545200
3.192902954,3.374376492,2024-09-20 18:16:15.115545520
3.195354852,3.374060119,2024-09-20 18:16:15.115545840
3.198202216,3.374139212,2024-09-20 18:16:15.115546160
3.200258646,3.374139212,2024-09-20 18:16:15.115546480
3.201998702,3.373664651,2024-09-20 18:16:15.115546800
3.203185104,3.373585558,2024-09-20 18:16:15.115547120
3.204687879,3.373506464,2024-09-20 18:16:15.115547440
3.205557907,3.373110997,2024-09-20 18:16:15.115547760
3.207851617,3.372240969,2024-09-20 18:16:15.115548080
3.209196206,3.371924595,2024-09-20 18:16:15.115548400
3.210857169,3.371845502,2024-09-20 18:16:15.115548720
3.212043571,3.372399156,2024-09-20 18:16:15.115549040
3.213229972,3.37271553,2024-09-20 18:16:15.115549360
3.213941813,3.372240969,2024-09-20 18:16:15.115549680
3.215444589,3.372161876,2024-09-20 18:16:15.115550000
3.217263739,3.371291848,2024-09-20 18:16:15.115550320
3.218766514,3.370738194,2024-09-20 18:16:15.115550640
3.220902038,3.370342726,2024-09-20 18:16:15.115550960
3.223116654,3.370342726,2024-09-20 18:16:15.115551280
3.225173084,3.370342726,2024-09-20 18:16:15.115551600
3.226043112,3.370817287,2024-09-20 18:16:15.115551920
3.227862262,3.371054567,2024-09-20 18:16:15.115552240
3.231026,3.369947259,2024-09-20 18:16:15.115552560
3.233003336,3.369947259,2024-09-20 18:16:15.115552880
3.234980673,3.369947259,2024-09-20 18:16:15.115553200
3.236087981,3.369868166,2024-09-20 18:16:15.115553520
3.237511663,3.369630885,2024-09-20 18:16:15.115553840
3.239172626,3.368681764,2024-09-20 18:16:15.115554160
3.241861803,3.369156324,2024-09-20 18:16:15.115554480
3.242969112,3.36836539,2024-09-20 18:16:15.115554800
3.2443137,3.36860267,2024-09-20 18:16:15.115555120
3.245579196,3.367811736,2024-09-20 18:16:15.115555440
3.246686504,3.367653549,2024-09-20 18:16:15.115555760
3.247714719,3.368128109,2024-09-20 18:16:15.115556080
3.247872906,3.367890829,2024-09-20 18:16:15.115556400
3.248347466,3.367495362,2024-09-20 18:16:15.115556720
3.248822027,3.367969923,2024-09-20 18:16:15.115557040
3.249929336,3.367732642,2024-09-20 18:16:15.115557360
3.25072027,3.368286296,2024-09-20 18:16:15.115557680
3.25048299,3.368286296,2024-09-20 18:16:15.115558000
3.251115737,3.368049016,2024-09-20 18:16:15.115558320
3.252143952,3.368286296,2024-09-20 18:16:15.115558640
3.251273924,3.368128109,2024-09-20 18:16:15.115558960
3.251194831,3.367337175,2024-09-20 18:16:15.115559280
3.250641177,3.366783521,2024-09-20 18:16:15.115559600
3.25048299,3.367258081,2024-09-20 18:16:15.115559920
3.249612962,3.366941708,2024-09-20 18:16:15.115560240
3.249217494,3.366783521,2024-09-20 18:16:15.115560560
3.24842656,3.365834399,2024-09-20 18:16:15.115560880
3.247635625,3.365755306,2024-09-20 18:16:15.115561200
3.246449224,3.365992586,2024-09-20 18:16:15.115561520
3.244471887,3.365201652,2024-09-20 18:16:15.115561840
3.243522766,3.365518025,2024-09-20 18:16:15.115562160
3.241624523,3.365597119,2024-09-20 18:16:15.115562480
3.240042654,3.365280745,2024-09-20 18:16:15.115562800
3.238698065,3.365518025,2024-09-20 18:16:15.115563120
3.236562542,3.365280745,2024-09-20 18:16:15.115563440
3.234585205,3.365043465,2024-09-20 18:16:15.115563760
3.232766056,3.364885278,2024-09-20 18:16:15.115564080
3.231816934,3.364489811,2024-09-20 18:16:15.115564400
3.229523224,3.365043465,2024-09-20 18:16:15.115564720
3.227308607,3.364885278,2024-09-20 18:16:15.115565040
3.225252178,3.364568904,2024-09-20 18:16:15.115565360
3.223512122,3.364410717,2024-09-20 18:16:15.115565680
3.221692972,3.364331624,2024-09-20 18:16:15.115566000
3.220585664,3.36401525,2024-09-20 18:16:15.115566320
3.218687421,3.363619783,2024-09-20 18:16:15.115566640
3.216710084,3.36401525,2024-09-20 18:16:15.115566960
3.213704533,3.363540689,2024-09-20 18:16:15.115567280
3.21156901,3.363777969,2024-09-20 18:16:15.115567600
3.209987141,3.363382502,2024-09-20 18:16:15.115567920
3.208484365,3.362828848,2024-09-20 18:16:15.115568240
3.206427935,3.362828848,2024-09-20 18:16:15.115568560
3.203896945,3.362749755,2024-09-20 18:16:15.115568880
3.202552356,3.362907941,2024-09-20 18:16:15.115569200
3.201286861,3.362433381,2024-09-20 18:16:15.115569520
3.199784085,3.362354287,2024-09-20 18:16:15.115569840
3.198123122,3.362828848,2024-09-20 18:16:15.115570160
3.197094908,3.362749755,2024-09-20 18:16:15.115570480
3.195275758,2.907171453,2024-09-20 18:16:15.115570800
3.194880291,0.025005948,2024-09-20 18:16:15.115571120
3.193456609,0.043434723,2024-09-20 18:16:15.115571440
3.19187474,0.049445826,2024-09-20 18:16:15.115571760
3.190134684,0.064473583,2024-09-20 18:16:15.115572080
3.189264655,0.083297825,2024-09-20 18:16:15.115572400
3.188394627,0.096506432,2024-09-20 18:16:15.115572720
3.187920067,0.104732151,2024-09-20 18:16:15.115573040
3.186021824,0.110110506,2024-09-20 18:16:15.115573360
3.185863637,0.112087842,2024-09-20 18:16:15.115573680
3.185230889,0.113511525,2024-09-20 18:16:15.115574000
3.185072702,0.112166936,2024-09-20 18:16:15.115574320
3.184360861,0.110110506,2024-09-20 18:16:15.115574640
3.18341174,0.107500422,2024-09-20 18:16:15.115574960
2.142146403,0.104811245,2024-09-20 18:16:15.115575280
-0.012042941,0.102596628,2024-09-20 18:16:15.115575600
-0.00310538,0.101172946,2024-09-20 18:16:15.115575920
0.005199433,0.099511983,2024-09-20 18:16:15.115576240
0.013029685,2.120270668,2024-09-20 18:16:15.115576560
0.020227189,3.287610972,2024-09-20 18:16:15.115576880
0.027503787,3.286582757,2024-09-20 18:16:15.115577200
0.034543104,3.27978072,2024-09-20 18:16:15.115577520
0.040712394,3.273057776,2024-09-20 18:16:15.115577840
0.047277151,3.27543058,2024-09-20 18:16:15.115578160
0.052892786,3.281678963,2024-09-20 18:16:15.115578480
0.059062076,3.288797374,2024-09-20 18:16:15.115578800
0.064282244,3.297497654,2024-09-20 18:16:15.115579120
2.709404663,3.306435214,2024-09-20 18:16:15.115579440
3.258234148,3.316084616,2024-09-20 18:16:15.115579760
3.254437663,3.325022176,2024-09-20 18:16:15.115580080
3.251273924,3.332694242,2024-09-20 18:16:15.115580400
3.24818928,3.338309877,2024-09-20 18:16:15.115580720
3.245658289,3.343134578,2024-09-20 18:16:15.115581040
3.242336364,3.346772877,2024-09-20 18:16:15.115581360
3.238856252,3.350094802,2024-09-20 18:16:15.115581680
3.234664299,3.351676671,2024-09-20 18:16:15.115582000
3.231184187,3.352704886,2024-09-20 18:16:15.115582320
3.226834047,3.353574914,2024-09-20 18:16:15.115582640
3.221851159,3.354365848,2024-09-20 18:16:15.115582960
3.217501019,3.355631344,2024-09-20 18:16:15.115583280
3.212834505,3.356184998,2024-09-20 18:16:15.115583600
3.208167991,3.356896839,2024-09-20 18:16:15.115583920
3.203817851,3.35760868,2024-09-20 18:16:15.115584240
3.19899315,3.358636895,2024-09-20 18:16:15.115584560
3.194880291,3.359190549,2024-09-20 18:16:15.115584880
